case_id,split,baseline,k,selected_count,proxy_count,tp,fp,fn,precision,recall,f1,fnr,full_recall,seed_reason,build_seconds,query_seconds
djangocms-rc-2efae8e43bd6,TRAIN,random,1,1,1,0,1,1,0.0,0.0,0.0,1.0,False,,0.0,0.00010709999969549244
djangocms-rc-2efae8e43bd6,TRAIN,random,3,3,1,0,3,1,0.0,0.0,0.0,1.0,False,,0.0,6.440000015572878e-05
djangocms-rc-2efae8e43bd6,TRAIN,random,5,5,1,0,5,1,0.0,0.0,0.0,1.0,False,,0.0,6.719999964843737e-05
djangocms-rc-2efae8e43bd6,TRAIN,random,10,10,1,0,10,1,0.0,0.0,0.0,1.0,False,,0.0,6.579999990208307e-05
djangocms-rc-2efae8e43bd6,TRAIN,bm25,1,1,1,1,0,0,1.0,1.0,1.0,0.0,True,,0.14709709999988263,0.010327699999834294
djangocms-rc-2efae8e43bd6,TRAIN,bm25,3,3,1,1,2,0,0.3333333333333333,1.0,0.5,0.0,True,,0.14709709999988263,0.012631799999326176
djangocms-rc-2efae8e43bd6,TRAIN,bm25,5,5,1,1,4,0,0.2,1.0,0.33333333333333337,0.0,True,,0.14709709999988263,0.0100057999998171
djangocms-rc-2efae8e43bd6,TRAIN,bm25,10,10,1,1,9,0,0.1,1.0,0.18181818181818182,0.0,True,,0.14709709999988263,0.01223389999995561
djangocms-rc-2efae8e43bd6,TRAIN,path_token,1,1,1,1,0,0,1.0,1.0,1.0,0.0,True,,0.0,0.004596499999934167
djangocms-rc-2efae8e43bd6,TRAIN,path_token,3,3,1,1,2,0,0.3333333333333333,1.0,0.5,0.0,True,,0.0,0.004699600000094506
djangocms-rc-2efae8e43bd6,TRAIN,path_token,5,5,1,1,4,0,0.2,1.0,0.33333333333333337,0.0,True,,0.0,0.004751500000566011
djangocms-rc-2efae8e43bd6,TRAIN,path_token,10,10,1,1,9,0,0.1,1.0,0.18181818181818182,0.0,True,,0.0,0.004737300000670075
djangocms-rc-2efae8e43bd6,TRAIN,graph,1,1,1,1,0,0,1.0,1.0,1.0,0.0,True,seeds_ok,0.0,0.009596899999451125
djangocms-rc-2efae8e43bd6,TRAIN,graph,3,3,1,1,2,0,0.3333333333333333,1.0,0.5,0.0,True,seeds_ok,0.0,0.009627600000385428
djangocms-rc-2efae8e43bd6,TRAIN,graph,5,5,1,1,4,0,0.2,1.0,0.33333333333333337,0.0,True,seeds_ok,0.0,0.012491399999817077
djangocms-rc-2efae8e43bd6,TRAIN,graph,10,10,1,1,9,0,0.1,1.0,0.18181818181818182,0.0,True,seeds_ok,0.0,0.009531000000606582
djangocms-rc-2efae8e43bd6,TRAIN,hybrid,1,1,1,1,0,0,1.0,1.0,1.0,0.0,True,hybrid_alpha_0.5,0.14709709999988263,0.0050033000006806105
djangocms-rc-2efae8e43bd6,TRAIN,hybrid,3,3,1,1,2,0,0.3333333333333333,1.0,0.5,0.0,True,hybrid_alpha_0.5,0.14709709999988263,0.005227100000411156
djangocms-rc-2efae8e43bd6,TRAIN,hybrid,5,5,1,1,4,0,0.2,1.0,0.33333333333333337,0.0,True,hybrid_alpha_0.5,0.14709709999988263,0.00515460000042367
djangocms-rc-2efae8e43bd6,TRAIN,hybrid,10,10,1,1,9,0,0.1,1.0,0.18181818181818182,0.0,True,hybrid_alpha_0.5,0.14709709999988263,0.0049423999998907675
djangocms-rc-33fbdb18e5d4,TRAIN,random,1,1,2,0,1,2,0.0,0.0,0.0,1.0,False,,0.0,9.059999956662068e-05
djangocms-rc-33fbdb18e5d4,TRAIN,random,3,3,2,0,3,2,0.0,0.0,0.0,1.0,False,,0.0,8.280000020022271e-05
djangocms-rc-33fbdb18e5d4,TRAIN,random,5,5,2,0,5,2,0.0,0.0,0.0,1.0,False,,0.0,7.00999999025953e-05
djangocms-rc-33fbdb18e5d4,TRAIN,random,10,10,2,0,10,2,0.0,0.0,0.0,1.0,False,,0.0,0.00012760000026901253
djangocms-rc-33fbdb18e5d4,TRAIN,bm25,1,1,2,0,1,2,0.0,0.0,0.0,1.0,False,,0.12920370000028925,0.008074999999735155
djangocms-rc-33fbdb18e5d4,TRAIN,bm25,3,3,2,0,3,2,0.0,0.0,0.0,1.0,False,,0.12920370000028925,0.008036000000174681
djangocms-rc-33fbdb18e5d4,TRAIN,bm25,5,5,2,0,5,2,0.0,0.0,0.0,1.0,False,,0.12920370000028925,0.00808099999994738
djangocms-rc-33fbdb18e5d4,TRAIN,bm25,10,10,2,0,10,2,0.0,0.0,0.0,1.0,False,,0.12920370000028925,0.008433300000433519
